3.049141	3.441661	0.195976
3.461605	6.144969	-0.309739
1.913105	9.136124	-0.437672
-0.978643	9.587277	-0.809216
-4.010100	10.380670	0.313675
-6.272102	9.568317	-0.775183
-8.696324	7.955476	-0.081304
-10.122017	4.469119	-0.169033
-9.863712	2.850271	-0.750170
-9.062388	-0.851414	-0.582066
-7.127423	-1.842943	-0.059279
-4.459123	-3.231811	-0.014072
-0.716805	-3.296244	-0.793113
1.674991	-1.040533	-0.174586
3.688100	0.157359	-0.081262
-2.180739	3.580203	-12.288855
-2.340327	3.418389	-9.789753
-2.832679	3.706216	-6.828054
-2.784786	3.296868	-4.495756
-2.769952	3.893411	-1.518071
-2.814614	3.740535	0.937896
-2.199714	3.519247	3.766282
-2.180271	3.662993	6.523076
-2.835802	3.352694	9.105758
-2.263044	3.424224	11.783815
