1.960355	3.405758	0.124327
2.372819	6.109065	-0.381388
0.824319	9.100220	-0.509320
-2.067429	9.551373	-0.880864
-5.098886	10.344767	0.242026
-7.360888	9.532413	-0.846831
-9.785110	7.919572	-0.152952
-11.210803	4.433215	-0.240682
-10.952498	2.814367	-0.821818
-10.151174	-0.887318	-0.653714
-8.216208	-1.878847	-0.130927
-5.547909	-3.267715	-0.085720
-1.805591	-3.332148	-0.864761
0.586205	-1.076437	-0.246234
2.599314	0.121455	-0.152911
-0.852755	3.816374	-12.141254
-0.758066	3.650817	-9.385211
-0.644872	3.273244	-6.953861
-0.908999	3.809966	-4.561521
-0.930007	3.330250	-1.416032
-1.165367	3.545922	1.036485
-1.113545	3.527444	3.896957
-1.046678	3.894994	6.589972
-0.905500	3.443534	9.347590
-0.544351	3.840794	11.857939
