0.830728	3.422498	0.168652
1.243192	6.125806	-0.337063
-0.305309	9.116960	-0.464995
-3.197056	9.568114	-0.836539
-6.228513	10.361507	0.286352
-8.490515	9.549153	-0.802506
-10.914737	7.936313	-0.108627
-12.340430	4.449955	-0.196357
-12.082125	2.831107	-0.777493
-11.280801	-0.870578	-0.609389
-9.345836	-1.862107	-0.086602
-6.677537	-3.250975	-0.041395
-2.935218	-3.315408	-0.820436
-0.543423	-1.059697	-0.201909
1.469687	0.138195	-0.108586
0.452570	3.677794	-12.174104
0.752253	3.466837	-9.348658
1.086262	3.506874	-7.210842
0.680185	3.691557	-3.872898
0.941061	3.904403	-1.815680
0.766295	3.829616	1.047418
0.953714	3.288527	3.587281
0.747958	3.609604	6.254381
0.793710	3.280592	8.963535
0.900262	3.626431	12.175756
