-0.219270	3.412860	0.158090
0.193194	6.116167	-0.347625
-1.355306	9.107322	-0.475557
-4.247054	9.558475	-0.847101
-7.278511	10.351869	0.275789
-9.540513	9.539515	-0.813068
-11.964735	7.926674	-0.119189
-13.390428	4.440317	-0.206919
-13.132123	2.821469	-0.788055
-12.330799	-0.880216	-0.619951
-10.395834	-1.871745	-0.097164
-7.727534	-3.260613	-0.051957
-3.985216	-3.325046	-0.830998
-1.593420	-1.069335	-0.212472
0.419689	0.128557	-0.119148
2.162209	3.588870	-11.992645
2.377748	3.841868	-9.850628
2.415165	3.553335	-6.576700
2.300761	3.394082	-4.117638
2.318426	3.598508	-1.358004
2.326760	3.693472	0.813683
2.363399	3.873643	3.796094
2.735536	3.574797	6.188527
2.550756	3.346282	9.146730
2.273477	3.561952	11.715202
