-0.016454	3.395767	0.149013
0.396010	6.099075	-0.356703
-1.152490	9.090229	-0.484635
-4.044238	9.541383	-0.856179
-7.075695	10.334776	0.266712
-9.337697	9.522422	-0.822146
-11.761919	7.909582	-0.128267
-13.187612	4.423224	-0.215997
-12.929307	2.804376	-0.797133
-12.127983	-0.897309	-0.629029
-10.193018	-1.888837	-0.106242
-7.524718	-3.277706	-0.061035
-3.782400	-3.342139	-0.840076
-1.390604	-1.086428	-0.221549
0.622505	0.111464	-0.128225
2.150584	3.584469	-12.329097
1.905783	3.427660	-9.844237
2.292289	3.622638	-6.738185
2.079815	3.497053	-4.345087
2.121169	3.704012	-1.771428
1.965194	3.613700	1.315911
1.712180	3.772085	3.716189
2.102946	3.698297	6.453823
2.345341	3.468524	9.516921
2.106696	3.894761	11.925978
