0.588081	3.432258	0.206225
1.000544	6.135565	-0.299490
-0.547956	9.126720	-0.427423
-3.439703	9.577873	-0.798967
-6.471161	10.371267	0.323924
-8.733162	9.558913	-0.764934
-11.157385	7.946072	-0.071055
-12.583078	4.459715	-0.158784
-12.324773	2.840867	-0.739921
-11.523448	-0.860818	-0.571817
-9.588483	-1.852347	-0.049030
-6.920184	-3.241215	-0.003823
-3.177865	-3.305648	-0.782864
-0.786070	-1.049937	-0.164337
1.227040	0.147955	-0.071013
1.079857	3.418195	-12.427829
1.245631	3.719567	-9.586797
0.897232	3.835794	-6.922103
1.266367	3.677365	-4.392507
1.314521	3.570771	-1.641973
1.241733	3.305094	0.866615
1.315786	3.299420	3.711632
1.269724	3.721256	6.483540
0.945548	3.922180	9.097681
1.137580	3.266197	11.854347
