2.744671	3.444367	0.182805
3.157135	6.147675	-0.322910
1.608635	9.138830	-0.450842
-1.283113	9.589983	-0.822386
-4.314570	10.383376	0.300504
-6.576572	9.571022	-0.788353
-9.000794	7.958182	-0.094474
-10.426487	4.471825	-0.182204
-10.168182	2.852977	-0.763340
-9.366858	-0.848709	-0.595236
-7.431893	-1.840237	-0.072449
-4.763594	-3.229105	-0.027242
-1.021275	-3.293539	-0.806283
1.370520	-1.037827	-0.187756
3.383630	0.160064	-0.094433
-2.320401	3.671121	-12.008481
-1.981356	3.428088	-9.312701
-1.817898	3.414529	-6.945764
-2.449102	3.258419	-4.284189
-1.986981	3.457827	-1.832272
-2.291896	3.569608	1.095011
-1.861365	3.829733	3.532134
-2.177113	3.506415	6.450846
-1.957160	3.809738	8.897472
-1.791606	3.608718	11.801838
