3.274916	3.395375	0.139679
3.687380	6.098683	-0.366036
2.138880	9.089838	-0.493968
-0.752868	9.540991	-0.865512
-3.784325	10.334384	0.257378
-6.046327	9.522031	-0.831479
-8.470549	7.909190	-0.137600
-9.896242	4.422833	-0.225330
-9.637937	2.803985	-0.806466
-8.836613	-0.897700	-0.638362
-6.901648	-1.889229	-0.115575
-4.233348	-3.278097	-0.070368
-0.491030	-3.342531	-0.849409
1.900766	-1.086819	-0.230882
3.913875	0.111072	-0.137559
-2.628873	3.818982	-12.209505
-2.734492	3.543085	-9.432686
-2.802616	3.835468	-6.593201
-2.728622	3.508177	-4.077385
-2.921377	3.361066	-1.873447
-3.224145	3.625200	1.086480
-2.854207	3.587837	3.629011
-3.205763	3.641717	6.638575
-2.641292	3.612599	8.880482
-2.847165	3.754942	11.992462
